CAS,化学物質名,期間種別,毒性種別,影響内容,毒性値,暴露時間（日）,信頼性ランク,生物種,栄養段階,生物分類,参照元,参照元ID,コメント,AISTコメント,生息区分,試験媒体,試験データ区分,毒性値タイプ,毒性値イオン,環境省初期評価信頼性標識,環境省農薬基準信頼性標識,クリミッシュコード,米国農薬基準信頼性標識
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,EC50,組織構造,0.34,4,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,785361,,,水生,淡水,,F,,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,2.86E-05,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,2102075,0.211,,水生,淡水,,NC,NC,,,,
76703-62-3,Gamma cyhalothrin,急性,LC50,生存,2.86E-05,4,2,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,16687,0.211,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,S
76703-62-3,Gamma-Cyhalothrin XR 225,急性,LC50,生存,5.00E-05,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,22013,0.15 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,6.30E-05,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,2116131,0.15 g,,水生,淡水,,NC,NC,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,7.20E-05,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,2108952,0.5 g,,水生,淡水,,NC,NC,,,,
76703-62-3,Gamma cyhalothrin,急性,LC50,生存,7.20E-05,4,2,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,16686,0.5 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,S
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.00019,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,2111209,0.52 g,,水生,淡水,,NC,NC,,,,
76703-62-3,Gamma cyhalothrin,急性,LC50,生存,0.00019,4,2,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,16698,0.52 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,S
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.0003,4,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,781529,"0.33 G, WTINT",,水生,淡水,,F,,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.0011,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,2115844,0.52 g,,水生,淡水,,NC,NC,,,,
76703-62-3,Gamma cyhalothrin (GF-231 formulation),急性,LC50,生存,0.0011,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,18071,0.52 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.12,1,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,785381,,毒性値は>,水生,淡水,,F,,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.12,2,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,785382,,毒性値は>,水生,淡水,,F,,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.12,3,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,785383,,毒性値は>,水生,淡水,,F,,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.12,4,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,785384,,毒性値は>,水生,淡水,,F,,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.3,2,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,785338,,毒性値は>,水生,淡水,,F,,,,,
76703-62-3,"(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester",急性,LC50,生存,0.3,3,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,785339,,毒性値は>,水生,淡水,,F,,,,,
7673/9/8,Trichloromelamine,急性,LC50,生存,2,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,8766,0.58 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
7673/9/8,Trichloromelamine,急性,LC50,生存,4,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,8763,0.71 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
7673/9/8,Trichloromelamine,急性,LC50,生存,4.5,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,8762,0.5 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
7673/9/8,Trichloromelamine,急性,LC50,生存,5.2,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,8765,0.86 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
76738-62-0,Paclobutrazol,急性,LC50,生存,23.6,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,9556,,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
76738-62-0,Paclobutrazol,急性,LC50,生存,27.8,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,9557,,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
768-94-5,1-ADAMANTANAMINE,急性,LC50,,25,4,,ファットヘッドミノー (Pimephales promelas),魚類,,EPA FHM,547,,,水生,,,,,,,,
768-94-5,"Tricyclo[3.3.1.13,7]decan-1-amine",急性,LC50,生存,25,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,102670,"17.9 MM, 0.083 G",,水生,淡水,,A,,,,,
7681-11-0,Potassium iodide,急性,LC50,生存,896,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,20242,50 MM,,水生,淡水,,F,I,,,,
7681-11-0,Potassium iodide,急性,LC50,生存,2190,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,201158,,,水生,淡水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,64.1,8,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,120078,118.9 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,73.4,7,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,120077,118.9 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,85.1,6,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,120076,118.9 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,92.4,5,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,120075,118.9 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,97.5,8,,ブラウントラウト(Salmo trutta ssp. fario),魚類,Fish,ECOTOX,131625,123.6 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,105.1,7,,ブラウントラウト(Salmo trutta ssp. fario),魚類,Fish,ECOTOX,131624,123.6 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,118.5,6,,ブラウントラウト(Salmo trutta ssp. fario),魚類,Fish,ECOTOX,131623,123.6 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,131.74,6,,チョウザメ属の一種(Acipenser sinensis),魚類,Fish,ECOTOX,2055956,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,135.6,5,,ブラウントラウト(Salmo trutta ssp. fario),魚類,Fish,ECOTOX,131622,123.6 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,246,17.66666667,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,716381,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),,LC50,生存,251,6.958333333,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,716383,,,水生,淡水,,T,F,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,51,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,1252,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,64.1,8,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,5612,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,73.4,7,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,5611,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,85.1,6,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,5610,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,92.4,5,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,5609,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,97.5,8,2,ブラウントラウト(Salmo trutta),魚類,魚類,EAT,5617,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,105.1,7,2,ブラウントラウト(Salmo trutta),魚類,魚類,EAT,5616,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,118.5,6,2,ブラウントラウト(Salmo trutta),魚類,魚類,EAT,5615,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,128,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,1253,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,135.6,5,2,ブラウントラウト(Salmo trutta),魚類,魚類,EAT,5614,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,140,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,1254,,,水生,淡水,,,,,,,
7681-49-4,SODIUM FLUORIDE,急性,EC50,死亡,193,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,1255,,,水生,淡水,,,,,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,51,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,A,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,107.5,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,B,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,128,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,A,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,164.5,4,2,タイセイヨウサケ属(Salmo trutta fario),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,B,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,193,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,A,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,200,4,,ニジマス(Oncorhynchus mykiss),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,C,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,205,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,B,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,226,2,2,キプリノドン科(Cyprinodon variegatus),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,B,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,315,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,B,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,340,4,2,イトヨ(降海型)(Gasterosteus aculeatus),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,B,,,
7681-49-4,ふっ化ナトリウム,急性,LC50,死亡,380,4,2,イトヨ(降海型)(Gasterosteus aculeatus),魚類,魚類,日本環境省の環境リスク初期評価書,第006巻 006_1-2-3-05.pdf,NaF,,水生,,,,,B,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,51,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78723,"58.7 MM, 1.8 G",,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,107.5,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,120074,118.9 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,125,4,,チョウザメ属の一種(Acipenser baerii),魚類,Fish,ECOTOX,2024802,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,128,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78724,"58.7 MM, 1.8 G",,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,140,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78725,"58.7 MM, 1.8 G",,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,164.5,4,,ブラウントラウト(Salmo trutta ssp. fario),魚類,Fish,ECOTOX,131621,123.6 MG,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,180,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,94197,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,193,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,78726,"58.7 MM, 1.8 G",,水生,淡水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,200,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,94194,< 3 G,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,205,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,94198,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,300,4,,インディアンスネークヘッド(Channa punctata),魚類,Fish,ECOTOX,716377,25 G,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,315,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,94195,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,315,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,94196,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,317,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,2107909,0.5-5g,,水生,淡水,,NC,NC,,,,
7681-49-4,Sodium fluoride,急性,LC50,生存,317,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,10959,0.5-5g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,340,4,,イトヨ(Gasterosteus aculeatus),魚類,Fish,ECOTOX,94191,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,380,4,,イトヨ(Gasterosteus aculeatus),魚類,Fish,ECOTOX,94192,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,460,4,,イトヨ(Gasterosteus aculeatus),魚類,Fish,ECOTOX,94193,,,水生,淡水,,T,F,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,500,1,,シープスヘッドミノー(Cyprinodon variegatus),魚類,Fish,ECOTOX,126521,8-15 MM SL,毒性値は>,水生,海水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,500,2,,シープスヘッドミノー(Cyprinodon variegatus),魚類,Fish,ECOTOX,126522,8-15 MM SL,毒性値は>,水生,海水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,500,3,,シープスヘッドミノー(Cyprinodon variegatus),魚類,Fish,ECOTOX,126523,8-15 MM SL,毒性値は>,水生,海水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,500,4,,シープスヘッドミノー(Cyprinodon variegatus),魚類,Fish,ECOTOX,126524,8-15 MM SL,毒性値は>,水生,海水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,530,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,252375,,毒性値は>,水生,淡水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,830,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,2099307,0.53g,,水生,淡水,,NC,NC,,,,
7681-49-4,Sodium fluoride,急性,LC50,生存,830,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,10958,0.53g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,925,2,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2064169,,,水生,淡水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,925,4,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2064170,,,水生,淡水,,T,,,,,
7681-49-4,Sodium fluoride (NaF),急性,LC50,生存,1240,1,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2064168,,,水生,淡水,,T,,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",,LC50,生存,0.06,8,,ニベ科の一種(Leiostomus xanthurus),魚類,Fish,ECOTOX,115618,"10-20 MM, 100-150 MG",,水生,海水,,T,Cl2,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",,LC50,生存,0.12,8,,ニベ科の一種(Leiostomus xanthurus),魚類,Fish,ECOTOX,115617,"10-20 MM, 100-150 MG",,水生,海水,,T,Cl2,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.076,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,765220,"0.0008 TO 0.0014 G, WTINT, 1.2 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.087,4,,コイ科の一種(Hybognathus amarus),魚類,Fish,ECOTOX,765688,"0.0054 TO 0.0056 G, WTINT, 6.4 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.088,3,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,765219,"0.0008 TO 0.0014 G, WTINT, 1.2 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.114,1,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,765217,"0.0008 TO 0.0014 G, WTINT, 1.2 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.114,2,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,765218,"0.0008 TO 0.0014 G, WTINT, 1.2 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.115,3,,コイ科の一種(Hybognathus amarus),魚類,Fish,ECOTOX,765687,"0.0054 TO 0.0056 G, WTINT, 6.4 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.126,1,,コイ科の一種(Hybognathus amarus),魚類,Fish,ECOTOX,765685,"0.0054 TO 0.0056 G, WTINT, 6.4 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,EC50,NR,0.126,2,,コイ科の一種(Hybognathus amarus),魚類,Fish,ECOTOX,765686,"0.0054 TO 0.0056 G, WTINT, 6.4 TO/",,水生,淡水,,T,TRCl,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,0.128,4,2,トウゴロウイワシ科の一種(Menidia beryllina),魚類,魚類,EAT,3656,,,水生,海水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,0.29,0.020833333,2,ギンザケ(Oncorhynchus kisutch),魚類,魚類,EAT,1885,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,0.3,0.020833333,2,エールワイフ(Alosa pseudoharengus),魚類,魚類,EAT,1880,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,0.53,0.020833333,2,コイ科の一種(Notropis hudsonius),魚類,魚類,EAT,1875,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,0.56,0.020833333,2,ギンザケ(Oncorhynchus kisutch),魚類,魚類,EAT,1882,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,0.9,0.020833333,2,ギンザケ(Oncorhynchus kisutch),魚類,魚類,EAT,1884,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,0.96,0.020833333,2,エールワイフ(Alosa pseudoharengus),魚類,魚類,EAT,1879,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,1,0.020833333,2,コイ科の一種(Notropis hudsonius),魚類,魚類,EAT,1874,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,1.26,0.020833333,2,ギンザケ(Oncorhynchus kisutch),魚類,魚類,EAT,1881,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,1.27,0.020833333,2,キュウリウオ属の一種(Osmerus mordax),魚類,魚類,EAT,1886,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,1.38,0.020833333,2,ギンザケ(Oncorhynchus kisutch),魚類,魚類,EAT,1883,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,1.7,0.020833333,2,エールワイフ(Alosa pseudoharengus),魚類,魚類,EAT,1878,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,2.15,0.020833333,2,エールワイフ(Alosa pseudoharengus),魚類,魚類,EAT,1876,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,2.27,0.020833333,2,エールワイフ(Alosa pseudoharengus),魚類,魚類,EAT,1877,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,2.41,0.020833333,2,コイ科の一種(Notropis hudsonius),魚類,魚類,EAT,1873,,,水生,淡水,,,,,,,
7681-52-9,SODIUM HYPOCHLORITE,急性,EC50,死亡,5.9,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,EAT,4940,,,水生,淡水,,,,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,LC50,生存,0.032,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,26476,,,水生,海水,,T,Cl2,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,LC50,生存,0.045,1,,カラフトマス(Oncorhynchus gorbuscha),魚類,Fish,ECOTOX,30712,,,水生,海水,,T,Cl2,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,LC50,生存,0.045,1,,マスノスケ(Oncorhynchus tshawytscha),魚類,Fish,ECOTOX,30713,,,水生,海水,,T,Cl2,,,,
7681-52-9,"Hypochlorous acid, sodium salt (1:1)",急性,LC50,生存,0.054,4,,トウゴロウイワシ科の一種(Menidia peninsulae),魚類,Fish,ECOTOX,158058,,,水生,海水,,T,,,,,
7681-52-9,Sodium hypochlorite,急性,LC50,生存,0.054,4,1,トウゴロウイワシ科の一種(Menidia peninsulae),魚類,Fish,米国環境省の農薬生態毒性データ,8324,35 D,"ガイドラインはEstuarine/ Marine Fish, Shellfish, Shrimp Acute using TGAI or TEP; ",水生,,,,,,,,C
